X,Y,OBJECTID,ROWID_,DAY_OF_WEEK,HOLIDAY,WEEK_OF_YEAR,MONTH_OF_YEAR,ISSUE_TIME,VIOLATION_CODE,VIOLATION_DESCRIPTION,LOCATION,RP_PLATE_STATE,BODY_STYLE,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKET_ISSUE_DATE
-77.028089185,38.881435432899998,1871492,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:01:00.000Z
-77.028089185,38.881435432899998,1871493,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-09T12:02:00.000Z
-77.028089185,38.881435432899998,1871494,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:05:00.000Z
-77.028089185,38.881435432899998,1871495,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:02:00.000Z
-77.028089185,38.881435432899998,1871496,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:06:00.000Z
-77.028089185,38.881435432899998,1871497,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:00:00.000Z
-77.028089185,38.881435432899998,1871498,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-09T12:17:00.000Z
-77.028089185,38.881435432899998,1871499,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-09T12:10:00.000Z
-77.028089185,38.881435432899998,1871500,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-09T12:11:00.000Z
-77.028089185,38.881435432899998,1871501,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-09T12:13:00.000Z
-77.028089185,38.881435432899998,1871502,,,,,,,NO VIOL,,1100 MAINE AV SW,DC,,302697,8260,397563,134844,2017-09-09T12:03:00.000Z
-77.0223945,38.877490987599998,1871570,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,640 WATER ST SW,CO,,312197,8861,398057,134406,2017-09-15T08:10:00.000Z
-77.0223945,38.877490987599998,1871571,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,640 WATER ST SW,DC,,312197,8861,398057,134406,2017-09-15T10:10:00.000Z
-77.0223945,38.877490987599998,1871572,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,640 WATER ST SW,MD,,312197,8861,398057,134406,2017-09-15T10:12:00.000Z
-77.0223945,38.877490987599998,1871573,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,640 WATER ST SW,MD,,312197,8861,398057,134406,2017-09-22T07:38:00.000Z
-77.0223945,38.877490987599998,1871574,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,640 WATER ST SW,MD,,312197,8861,398057,134406,2017-09-22T10:10:00.000Z
-77.028089185,38.881435432899998,1871575,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-06T14:49:00.000Z
-77.020642558600002,38.876770638700002,1871576,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T16:56:00.000Z
-77.020642558600002,38.876770638700002,1871577,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T16:57:00.000Z
-77.020642558600002,38.876770638700002,1871578,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T17:00:00.000Z
-77.020642558600002,38.876770638700002,1871579,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,VA,,801379,1232,398209,134326,2017-09-04T17:02:00.000Z
-77.020642558600002,38.876770638700002,1871580,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,VA,,801379,1232,398209,134326,2017-09-04T17:04:00.000Z
-77.020642558600002,38.876770638700002,1871581,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,DC,,801379,1232,398209,134326,2017-09-04T18:14:00.000Z
-77.020642558600002,38.876770638700002,1871582,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T18:16:00.000Z
-77.023462452199993,38.900885535100002,1871596,,,,,,,P014,EMERGENCY NO PARKING,900 EYE ST NW,MD,,813334,11469,397965,137003,2017-09-06T11:41:00.000Z
-77.023462452199993,38.900885535100002,1871597,,,,,,,P346,VALET PARKING/STAGING ZONE,900 EYE ST NW,MD,,813334,11469,397965,137003,2017-09-06T11:45:00.000Z
-77.024569029899993,38.900470923100002,1871601,,,,,,,P346,VALET PARKING/STAGING ZONE,920 EYE ST NW,MD,,307522,11469,397869,136957,2017-09-01T19:20:00.000Z
-76.986898852,38.8775284341,1871604,,,,,,,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,1400 L ST SE,DC,,811477,9846,401137,134410,2017-09-14T07:45:00.000Z
-76.999287592499996,38.894266741700001,1871633,,,,,,,P012,DISOBEYING OFFICIAL SIGN,500 C ST NE,MD,,15644,11607,400062,136268,2017-09-07T10:08:00.000Z
-77.017994222400006,38.8858335173,1871634,,,,,,,P055,NO PARKING ANYTIME,400 C ST SW,DC,,276613,1113,398439,135332,2017-09-19T07:28:00.000Z
-76.970143537699997,38.874174228500003,1871641,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2430 LEFANT SQ SE,MD,,150420,651,402591,134038,2017-09-02T09:50:00.000Z
-77.032217176200007,38.9113241274,1871642,,,,,,,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",1600 14TH ST NW,DC,,307106,11968,397206,138162,2017-09-15T23:28:00.000Z
-77.032219158100006,38.915711187900001,1871643,,,,,,,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",1900 14TH ST NW,MD,,279446,9137,397206,138649,2017-09-15T23:33:00.000Z
-77.006181183400003,38.897545625799999,1871644,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,50 MASSACHUSETTS AV NE,DC,,293243,657,399464,136632,2017-09-18T13:15:00.000Z
-76.973096492500005,38.866734001700003,1871666,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,`1900 23RD ST SE,DC,,150183,4469,402335,133212,2017-09-03T21:45:00.000Z
-76.990451018800002,38.858088628,1871674,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2657 STANTON RD SE,DC,,287168,7894,400829,132252,2017-09-02T20:45:00.000Z
-76.990451018800002,38.858088628,1871675,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2657 STANTON RD SE,MD,,287168,7894,400829,132252,2017-09-02T20:50:00.000Z
-76.989275875299995,38.857809264799997,1871676,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2649 DOUGLASS RD SE,VA,,287164,9135,400931,132221,2017-09-02T20:56:00.000Z
-76.988538638600005,38.856989427899997,1871677,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2617 DOUGLASS RD SE,MD,,316902,9135,400995,132130,2017-09-02T21:05:00.000Z
-76.981980635599996,38.866546533799998,1871679,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1924 16TH ST SE,VA,,53841,8820,401564,133191,2017-09-10T10:45:00.000Z
-76.972479196099997,38.853932889500001,1871680,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2311 HARTFORD ST SE,DC,,148207,5060,402389,131791,2017-09-02T21:37:00.000Z
-76.972122158199994,38.853662551799999,1871681,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2317 HARTFORD ST SE,MD,,148209,5060,402420,131761,2017-09-02T21:40:00.000Z
-76.972122158199994,38.853662551799999,1871682,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2317 HARTFORD ST SE,DC,,148209,5060,402420,131761,2017-09-02T21:41:00.000Z
-76.972122158199994,38.853662551799999,1871683,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2317 HARTFORD ST SE,DC,,148209,5060,402420,131761,2017-09-02T21:44:00.000Z
-77.005059546300004,38.849053451,1871686,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,214 NEWCOMB ST SE,VA,,278072,6359,399561,131249,2017-09-07T12:26:00.000Z
-77.003262338599995,38.847026616,1871687,,,,,,,P172,FAILURE TO SECURE DC TAGS,409 OAKWOOD ST SE,DC,,27167,11959,399717,131024,2017-09-13T14:37:00.000Z
-76.994726014099996,38.850692977400001,1871690,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,2700 M L KING JR AV SE, ,,301562,1993,400458,131431,2017-09-10T19:36:00.000Z
-77.00128062,38.828081872399999,1871691,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,4331 4TH ST SE,VA,,147407,11671,399889,128921,2017-09-11T20:35:00.000Z
-76.998193770300006,38.844116920300003,1871692,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,3000 M L KING JR AV SE,MD,,803042,2743,400157,130701,2017-09-13T13:04:00.000Z
-77.0171623807,38.877617991299999,1871725,,,,,,,P318,"PARK IN MEDIAN, ISLAND, OR SAFETY ZONE",1100 4TH ST SW,DC,,307170,14208,398511,134420,2017-09-04T18:22:00.000Z
-77.020642558600002,38.876770638700002,1871726,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T20:04:00.000Z
-77.020642558600002,38.876770638700002,1871727,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,MD,,801379,1232,398209,134326,2017-09-04T20:05:00.000Z
-77.020642558600002,38.876770638700002,1871728,,,,,,,P007,PARK IN A BUS ZONE,600 MAINE AV SW,FL,,801379,1232,398209,134326,2017-09-04T20:08:00.000Z
-77.0171623807,38.877617991299999,1871729,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,1100 4TH ST SW,DC,,307170,14208,398511,134420,2017-09-06T18:45:00.000Z
-77.0171623807,38.877617991299999,1871730,,,,,,,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",1100 4TH ST SW,VA,,307170,14208,398511,134420,2017-09-06T19:50:00.000Z
-77.016493563599994,38.875924509,1871731,,,,,,,P055,NO PARKING ANYTIME,300 M ST SW,VA,,145250,1708,398569,134232,2017-09-09T16:30:00.000Z
-77.005879767899998,38.877015542,1871732,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,1200 1ST ST SE,DC,,811507,9875,399490,134353,2017-09-09T17:50:00.000Z
-77.027564705900005,38.896137231799997,1871734,,,,,,,P007,PARK IN A BUS ZONE,1100 E ST NW,VA,,802767,2264,397609,136476,2017-09-04T18:28:00.000Z
-77.02491406,38.898128675899997,1871735,,,,,,,P012,DISOBEYING OFFICIAL SIGN,916 G ST NW,MD,,243267,8835,397839,136697,2017-09-04T17:55:00.000Z
-77.027564705900005,38.896137231799997,1871736,,,,,,,P007,PARK IN A BUS ZONE,1100 E ST NW,VA,,802767,2264,397609,136476,2017-09-04T18:34:00.000Z
-77.001858791700002,38.917967698699997,1871747,,,,,,,P269,NO STANDING ANYTIME,301 V ST NE, ,,152291,5056,399839,138899,2017-09-04T10:30:00.000Z
-76.980468959899994,38.916659873500002,1871754,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1615 NEW YORK AV NE,VA,,286348,11347,401694,138754,2017-09-20T19:06:00.000Z
-76.977477517200001,38.895795995699999,1871756,,,,,,,P303,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,430 19TH ST NE,MT,,24119,5775,401954,136438,2017-09-16T19:47:00.000Z
-76.975516621500006,38.899344896800002,1871757,,,,,,,P113,FAIL TO DISPLAY CURRENT INSPECTION STICKER,1921 BENNET PL NE,DC,,53987,854,402124,136832,2017-09-21T17:10:00.000Z
-77.079982244,38.949028010699998,1871758,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,4539 WISCONSIN AV NW,MD,,265177,5886,393067,142350,2017-09-01T18:11:00.000Z
-77.079982244,38.949028010699998,1871759,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,4539 WISCONSIN AV NW,MD,,265177,5886,393067,142350,2017-09-01T18:14:00.000Z
-77.080074947900002,38.9493972868,1871760,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,4555 WISCONSIN AV NW,DC,,300795,5886,393059,142391,2017-09-04T16:27:00.000Z
-76.97334799799999,38.902938757400001,1871764,,,,,,,P055,NO PARKING ANYTIME,2109 EYE ST NE,VA,,149166,1978,402312,137231,2017-09-01T23:53:00.000Z
-76.97334799799999,38.902938757400001,1871765,,,,,,,P055,NO PARKING ANYTIME,2109 EYE ST NE,DC,,149166,1978,402312,137231,2017-09-01T23:56:00.000Z
-76.97334799799999,38.902938757400001,1871766,,,,,,,P055,NO PARKING ANYTIME,2109 EYE ST NE,DC,,149166,1978,402312,137231,2017-09-01T23:57:00.000Z
-76.973647849900004,38.902650558,1871767,,,,,,,P055,NO PARKING ANYTIME,2103 EYE ST NE,DC,,149163,1978,402286,137199,2017-09-01T23:58:00.000Z
-77.045781196899995,38.900698753199997,1871768,,,,,,,P055,NO PARKING ANYTIME,2103 EYE ST NW,DC,,807058,6050,396029,136983,2017-09-01T23:58:00.000Z
-76.972505658700001,38.904875358399998,1871769,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2110 MARYLAND AV NE,VA,,149187,5691,402385,137446,2017-09-19T02:05:00.000Z
-76.973693565800005,38.903731571,1871770,,,,,,,P055,NO PARKING ANYTIME,2105 MARYLAND AV NE,DC,,150277,11818,402282,137319,2017-09-19T21:10:00.000Z
-77.010610098699999,38.912607272099997,1871773,,,,,,,P045,PARK IN RESERVED EMBASSY SPACE,100 B/O R ST NW,DC,,802270,1884,399080,138304,2017-09-03T07:10:00.000Z
-77.019687456599996,38.881941621300001,1871784,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,525 G ST SW, ,,147314,1367,398292,134900,2017-09-03T13:55:00.000Z
-77.042195193400005,38.919005060899998,1871792,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1811 WYOMING AV NW,MD,,235457,1551,396341,139015,2017-09-10T16:11:00.000Z
-77.042865907500001,38.922166739799998,1871803,,,,,,,P302,GOVERNMENT VEHICLE PARKING ONLY,1800 COLUMBIA RD NW,PA,,235413,6647,396283,139366,2017-09-03T15:50:00.000Z
-77.040008467899995,38.926518772100003,1871804,,,,,,,P055,NO PARKING ANYTIME,2800 QUARRY RD NW,IN,,801112,939,396531,139849,2017-09-03T22:39:00.000Z
-77.042496359099999,38.9212750505,1871805,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,2420 18TH ST NW,MD,,243166,11932,396315,139267,2017-09-16T23:16:00.000Z
-77.039794659099996,38.915366536599997,1871827,,,,,,,P014,EMERGENCY NO PARKING,1736 T ST NW,DC,,241582,2912,396549,138611,2017-09-05T13:42:00.000Z
-77.039933032299999,38.915375497699998,1871828,,,,,,,P014,EMERGENCY NO PARKING,1740 T ST NW,DC,,238000,2912,396537,138612,2017-09-05T13:43:00.000Z
-77.019151942299999,38.904940081399999,1871829,,,,,,,P003,RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT,1118 5TH ST NW,IL,,238907,6624,398339,137453,2017-09-17T13:50:00.000Z
-77.042150820200007,38.921968816700002,1871838,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,2459 18TH ST NW,TN,,235612,11932,396345,139344,2017-09-16T13:19:00.000Z
-77.042230848800003,38.9207977055,1871846,,,,,,,P012,DISOBEYING OFFICIAL SIGN,2400 18TH ST NW,MD,,302528,11932,396338,139214,2017-09-08T23:23:00.000Z
-77.0329756788,38.930899008499999,1871847,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,3322 14TH ST NW,MA,,284634,9543,397141,140335,2017-09-09T20:29:00.000Z
-77.032593839800001,38.928178605399999,1871848,,,,,,,P002,STAND OR PARK IN ALLEY,3000 14TH ST NW,VA,,806449,5540,397174,140033,2017-09-15T08:57:00.000Z
-77.031655967600003,38.919801124400003,1871849,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2217 14TH ST NW,MD,,284289,8609,397255,139103,2017-09-12T16:10:00.000Z
-77.031655967600003,38.919801124400003,1871850,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2217 14TH ST NW,MD,,284289,8609,397255,139103,2017-09-12T16:10:00.000Z
-77.031655967600003,38.919801124400003,1871851,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2217 14TH ST NW,DC,,284289,8609,397255,139103,2017-09-12T16:10:00.000Z
-77.031655967600003,38.919801124400003,1871852,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2217 14TH ST NW,VA,,284289,8609,397255,139103,2017-09-12T16:10:00.000Z
-77.028079851499996,38.916288789399999,1871853,,,,,,,P002,STAND OR PARK IN ALLEY,1900 12TH ST NW,MD,,806016,5163,397565,138713,2017-09-15T17:50:00.000Z
-77.028079851499996,38.916288789399999,1871854,,,,,,,P002,STAND OR PARK IN ALLEY,1900 12TH ST NW,MD,,806016,5163,397565,138713,2017-09-15T17:51:00.000Z
-77.033552520599997,38.931286201699997,1871855,,,,,,,P014,EMERGENCY NO PARKING,1422 MONROE ST NW,CA,,234470,9810,397091,140378,2017-09-03T13:55:00.000Z
-77.028603692600001,38.928639074199999,1871856,,,,,,,P031,UNAUTHORIZED VEHICLE IN LOADING ZONE,1300 IRVING ST NW,GA,,800825,612,397520,140084,2017-09-08T16:00:00.000Z
-77.032355973799994,38.912287981600002,1871857,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1630 14TH ST R/O NW,DC,,240191,11819,397194,138269,2017-09-04T13:31:00.000Z
-77.026684789900003,38.916739533,1871858,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1935 11TH ST NW,MD,,239210,2097,397686,138763,2017-09-10T07:21:00.000Z
-77.026378880500005,38.931405149,1871881,,,,,,,P002,STAND OR PARK IN ALLEY,3321 SHERMAN AV NW,DC,,233004,850,397713,140391,2017-09-19T19:15:00.000Z
-77.026378880500005,38.931405149,1871882,,,,,,,P002,STAND OR PARK IN ALLEY,3321 SHERMAN AV NW,MD,,233004,850,397713,140391,2017-09-19T19:17:00.000Z
-77.079462064200001,38.948082495900003,1871895,,,,,,,P039,PARK AT EXPIRED METER,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:00:00.000Z
-77.079462064200001,38.948082495900003,1871896,,,,,,,P039,PARK AT EXPIRED METER,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:00:00.000Z
-77.079462064200001,38.948082495900003,1871897,,,,,,,P039,PARK AT EXPIRED METER,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:01:00.000Z
-77.079462064200001,38.948082495900003,1871898,,,,,,,P039,PARK AT EXPIRED METER,4501 WISCONSIN AV NW,MD,,294846,2676,393112,142245,2017-09-20T10:02:00.000Z
-77.079462064200001,38.948082495900003,1871899,,,,,,,P039,PARK AT EXPIRED METER,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:02:00.000Z
-77.079462064200001,38.948082495900003,1871900,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:05:00.000Z
-77.079462064200001,38.948082495900003,1871901,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:05:00.000Z
-77.079462064200001,38.948082495900003,1871902,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:06:00.000Z
-77.079462064200001,38.948082495900003,1871903,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:10:00.000Z
-77.079462064200001,38.948082495900003,1871904,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4501 WISCONSIN AV NW,DC,,294846,2676,393112,142245,2017-09-20T10:30:00.000Z
-77.009387538200002,38.9099048741,1871922,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,1504 NORTH CAPITOL ST NW,DC,,236798,1709,399186,138004,2017-09-05T09:10:00.000Z
-77.009387538200002,38.9099048741,1871923,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,1504 NORTH CAPITOL ST NW,DC,,236798,1709,399186,138004,2017-09-05T09:15:00.000Z
-77.010610098699999,38.912607272099997,1871924,,,,,,,P282,PARKED IN A RESERVED CAR SHARING SPACE,100 R ST NW,DC,,802270,1884,399080,138304,2017-09-10T07:30:00.000Z
-77.001812694799995,38.919048699,1871925,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2131 3RD ST NE,VA,,51307,7091,399843,139019,2017-09-18T21:36:00.000Z
-76.989506411500003,38.857070594699998,1871930,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,2629 DOUGLASS RD SE,MD,,287155,9135,400911,132139,2017-09-02T17:15:00.000Z
-77.024215219499993,38.910974734600003,1871940,,,,,,,P012,DISOBEYING OFFICIAL SIGN,1544 9TH ST NW,DC,,225789,7314,397900,138123,2017-09-10T18:21:00.000Z
-77.023974513400006,38.915208703700003,1871941,,,,,,,P040,FAIL TO PARK PARALLEL,1844 9TH ST NW,DC,,805374,4608,397921,138593,2017-09-10T18:23:00.000Z
-77.024215219499993,38.910974734600003,1871942,,,,,,,P067,,1544 9TH ST NW,DC,,225789,7314,397900,138123,2017-09-10T18:26:00.000Z
-77.024330159599998,38.909920734499998,1871943,,,,,,,P027,PARK IN AN UNDESIGNATED SPACE,1500 9TH ST NW,DC,,225558,7314,397890,138006,2017-09-17T19:12:00.000Z
-77.034787492899994,38.909521721600001,1871944,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,1500 P ST NW,DC,,304943,1579,396983,137962,2017-09-17T19:12:00.000Z
-76.991836614099995,38.831639938400002,1871961,,,,,,,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,800 BLOCK BARNABY ST SE,MD,,801466,1082,400709,129316,2017-09-10T07:55:00.000Z
-76.972319620600004,38.84950971,1871962,,,,,,,P059,PARK IN A FIRE LANE,2245 SAVANNAH TER SE,VA,,150335,5071,402403,131300,2017-09-10T22:35:00.000Z
-76.972319620600004,38.84950971,1871963,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2245 SAVANNAH TER SE,VA,,150335,5071,402403,131300,2017-09-10T22:37:00.000Z
-76.990070212800006,38.862394622099998,1872011,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1302 MORRIS RD SE,DC,,148145,12965,400862,132730,2017-09-07T16:30:00.000Z
-77.032777204300004,38.925656225499999,1872016,,,,,,,P077,MOTOR RUNNING UNATTENDED,2800 14TH ST NW,VA,,284498,11132,397158,139753,2017-09-04T16:11:00.000Z
-77.032986474300003,38.929304534400003,1872017,,,,,,,P022,PARK ON TAXICAB STAND,3100 14TH ST NW,MD,,306304,763,397140,140158,2017-09-04T17:43:00.000Z
-77.032986474300003,38.929304534400003,1872018,,,,,,,P014,EMERGENCY NO PARKING,3100 14TH ST NW,DC,,306304,763,397140,140158,2017-09-04T18:05:00.000Z
-77.032986474300003,38.929304534400003,1872019,,,,,,,P007,PARK IN A BUS ZONE,3100 14TH ST NW, ,,306304,763,397140,140158,2017-09-04T18:08:00.000Z
-77.033620420299997,38.928529638900002,1872020,,,,,,,P269,NO STANDING ANYTIME,1400 IRVING ST NW,VA,,302718,7973,397085,140072,2017-09-04T18:28:00.000Z
-76.994317143299995,38.921850164600002,1872025,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,919 RHODE ISLAND AV NE,VA,,807944,6804,400493,139330,2017-09-02T15:00:00.000Z
-77.017566678899996,38.975042868099997,1872026,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MD,,294822,6515,398478,145235,2017-09-05T14:52:00.000Z
-77.017566678899996,38.975042868099997,1872027,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,DC,,294822,6515,398478,145235,2017-09-05T14:55:00.000Z
-77.017566678899996,38.975042868099997,1872028,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MD,,294822,6515,398478,145235,2017-09-05T14:55:00.000Z
-77.017566678899996,38.975042868099997,1872029,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MI,,294822,6515,398478,145235,2017-09-05T15:00:00.000Z
-77.017566678899996,38.975042868099997,1872030,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MD,,294822,6515,398478,145235,2017-09-05T15:01:00.000Z
-77.017566678899996,38.975042868099997,1872031,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MD,,294822,6515,398478,145235,2017-09-05T15:04:00.000Z
-77.017566678899996,38.975042868099997,1872032,,,,,,,P039,PARK AT EXPIRED METER,327 CEDAR ST NW,MD,,294822,6515,398478,145235,2017-09-05T15:06:00.000Z
-76.9956298643,38.952802733200002,1872033,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,550 GALLOWAY ST NE,DC,,810847,9296,400379,142766,2017-09-18T14:53:00.000Z
-76.929852110200002,38.877670254,1872067,,,,,,,P303,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,832 51ST ST SE,VA,,81128,8979,406087,134428,2017-09-03T17:03:00.000Z
-76.936675972700002,38.889186874099998,1872068,,,,,,,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,4520 BENNING RD SE,VA,,278510,3152,405494,135706,2017-09-08T15:42:00.000Z
-76.936675972700002,38.889186874099998,1872069,,,,,,,P113,FAIL TO DISPLAY CURRENT INSPECTION STICKER,4520 BENNING RD SE,VA,,278510,3152,405494,135706,2017-09-08T15:42:00.000Z
-76.969502804300006,38.863381987899999,1872070,,,,,,,P059,PARK IN A FIRE LANE,2612 NAYLOR RD SE,DC,,287143,4157,402647,132840,2017-09-05T00:46:00.000Z
